89041-470;Agua verde;Rua Acrisio Moreira da Costa;-26.9131994;-49.1156834
89041-740;Agua verde;Rua Adam Bittelbrunn;-26.9054333;-49.1225687
89037-395;Agua verde;Rua Adelino Pereira;-26.9126637;-49.1106127
89036-560;Agua verde;Rua Adolfo Max Hoeschl;-26.9138302;-49.1032996
89041-730;Agua verde;Rua Affonso Oechsler;-26.9067874;-49.1234761
89041-700;Agua verde;Rua Agua Branca;-26.9085947;-49.1217144
89042-150;Agua verde;Rua Agua Verde;-26.9104358;-49.1255298
89036-580;Agua verde;Rua Aleixo Schneider;-26.9117429;-49.1035055
89037-290;Agua verde;Rua Alexandre de Souza;-26.9104142;-49.1101956
89037-097;Agua verde;Rua Alferes Julio Sametzki;-26.9114326;-49.1012442
89037-090;Agua verde;Rua Alferes Von Seckendorf;-26.9107271;-49.1012246
89037-035;Agua verde;Rua Alfonso Souza e Silva;-26.9105512;-49.096288
89042-360;Agua verde;Rua Altair Pera;-26.9136135;-49.1367322
89041-530;Agua verde;Rua Alwin Beckmann;-26.9112633;-49.1172136
89042-322;Agua verde;Rua Amelia Venske;-26.9102593;-49.1329429
89042-210;Agua verde;Rua Anastacio Raymundo da Silva;-26.9105756;-49.1291006
89042-330;Agua verde;Rua Angelina;-26.9126422;-49.1362801
89036-550;Agua verde;Rua Antenor Zimmermann;-26.9127964;-49.1032715
89042-342;Agua verde;Rua Antonio Scharf;-26.9143188;-49.1358694
89037-020;Agua verde;Rua Apolonia Von Buettner;-26.9073054;-49.0967232
89037-115;Agua verde;Rua Arno Roedel;-26.911003;-49.0926464
89037-040;Agua verde;Rua Arnoldo Prim;-26.910504;-49.0969212
89037-050;Agua verde;Rua Arnoldo Ruediger;-26.9103911;-49.0978695
89041-590;Agua verde;Rua Arthur Rabe;-26.910962;-49.1214743
89032-290;Agua verde;Rua Arthur Weise;-26.9060085;-49.1343596
89037-120;Agua verde;Rua Artur Poli;-26.9130252;-49.0940718
89042-301;Agua verde;Rua Artur Schlupp;-26.9140296;-49.1325273
89037-362;Agua verde;Rua Ayrton Senna;-26.9153854;-49.1048242
89037-365;Agua verde;Rua Ayrton Senna;-26.9153854;-49.1048242
89041-095;Agua verde;Rua Ayrton Senna;-26.9153854;-49.1048242
89041-620;Agua verde;Rua Baptista Gamba;-26.9113214;-49.1128213
89041-400;Agua verde;Rua Benedito Novo;-26.9120131;-49.1153475
89037-005;Agua verde;Rua Benjamin Constant;-26.8948773;-49.0987164
89041-490;Agua verde;Rua Benjamin Constante Margarida;-26.9125739;-49.1167204
89036-645;Agua verde;Rua Bento de Atayde;-26.9145072;-49.1005226
89042-165;Agua verde;Rua Bernardo Treis;-26.9111299;-49.1258795
89032-285;Agua verde;Rua Bertha Weise;-26.9054906;-49.1346702
89041-580;Agua verde;Rua Biguacu;-26.9114869;-49.1206804
89042-350;Agua verde;Rua Bubi Rocha Coutinho Junior;-26.9136135;-49.1367322
89037-380;Agua verde;Rua Canario;-26.9113864;-49.1093571
89041-650;Agua verde;Rua Carl Wahle;-26.9103228;-49.111991
89032-270;Agua verde;Rua Carlos Guilherme Hennings;-26.9043583;-49.1299144
89042-295;Agua verde;Rua Carlos Kuhlmann;-26.9120119;-49.1276944
89041-680;Agua verde;Rua Carlos Reiter;-26.9094435;-49.1187554
89041-550;Agua verde;Rua Carlos Ritter;-26.9117707;-49.1197893
89042-080;Agua verde;Rua Carlos Witthoeft;-26.9064546;-49.129018
89042-270;Agua verde;Rua Carmela Sevegnani Dalpiaz;-26.9136574;-49.1272263
89037-210;Agua verde;Rua Catharina Braun;-26.9113798;-49.1021022
89042-100;Agua verde;Rua Conrad Vogel;-26.9068022;-49.1298439
89037-390;Agua verde;Rua Consolacao;-26.9125118;-49.110024
89042-140;Agua verde;Rua Constantin Seibt;-26.9108698;-49.1242437
89042-120;Agua verde;Rua Coruripe;-26.9110037;-49.1245226
89041-090;Agua verde;Rua das Hortencias;-26.9127985;-49.1082996
89042-329;Agua verde;Rua Denis Peschke;-26.910895;-49.1369587
89037-213;Agua verde;Rua Dona Emma;-26.9094905;-49.1019116
89037-215;Agua verde;Rua Dona Emma;-26.9094905;-49.1019116
89037-218;Agua verde;Rua Dona Emma;-26.9094905;-49.1019116
89037-504;Agua verde;Rua Dona Emma;-26.9094905;-49.1019116
89041-683;Agua verde;Rua Dorval Roncaglio;-26.9090235;-49.1188375
89037-507;Agua verde;Rua dos Advogados;-26.9076996;-49.1017467
89042-020;Agua verde;Rua dos Pioneiros;-26.9064296;-49.1247171
89036-640;Agua verde;Rua Doutor Antonio Haffner;-26.9142369;-49.0998745
89037-232;Agua verde;Rua Doutor Francisco Kuebel;-26.9092795;-49.106604
89037-320;Agua verde;Rua Doutor Hugo Gensch;-26.91118;-49.1060538
89042-276;Agua verde;Rua Doutor Paulo Pedro Mayerle;-26.9142279;-49.1259147
89037-190;Agua verde;Rua Duarte Schuttel;-26.9126402;-49.1018028
89037-400;Agua verde;Rua Eca de Queiroz;-26.9092608;-49.1098428
89037-401;Agua verde;Rua Eca de Queiroz;-26.9092608;-49.1098428
89037-445;Agua verde;Rua Eca de Queiroz;-26.9092608;-49.1098428
89037-085;Agua verde;Rua Egon Franke;-26.9107105;-49.1005894
89036-630;Agua verde;Rua Eliana Schumann;-26.9160743;-49.0978424
89042-390;Agua verde;Rua Eloi Martins Duarte;-26.9183091;-49.1359468
89037-100;Agua verde;Rua Emilio Jurk;-26.9120719;-49.0922537
89042-333;Agua verde;Rua Emilio Schultz;-26.9121567;-49.1351632
89036-565;Agua verde;Rua Erich Baumgarten;-26.9140855;-49.1020279
89032-275;Agua verde;Rua Erich Lubke;-26.904028;-49.1294289
89042-220;Agua verde;Rua Ernesto Schadrack;-26.9102244;-49.1298874
89041-500;Agua verde;Rua Erwin Bugmann;-26.913355;-49.1154388
89036-660;Agua verde;Rua Estacio de Sa;-26.9133495;-49.1002158
89037-195;Agua verde;Rua Euclides de Borba;-26.911716;-49.1030422
89037-193;Agua verde;Rua Evald Braun;-26.9131067;-49.1019599
89037-080;Agua verde;Rua Felipe Otto Becker;-26.9113596;-49.1001998
89037-095;Agua verde;Rua Francisco Faust;-26.9099813;-49.102489
89041-520;Agua verde;Rua Francisco Jose Wanser;-26.9115707;-49.1157237
89042-250;Agua verde;Rua Frederico Ohf;-26.9118601;-49.1286922
89037-000;Agua verde;Rua Frei Estanislau Schaette;-26.9123839;-49.1120379
89037-001;Agua verde;Rua Frei Estanislau Schaette;-26.9123839;-49.1120379
89037-002;Agua verde;Rua Frei Estanislau Schaette;-26.9123839;-49.1120379
89037-003;Agua verde;Rua Frei Estanislau Schaette;-26.9123839;-49.1120379
89037-255;Agua verde;Rua Frei Estanislau Schaette;-26.9123839;-49.1120379
89037-256;Agua verde;Rua Frei Estanislau Schaette;-26.9123839;-49.1120379
89042-110;Agua verde;Rua Garopaba;-26.9108939;-49.1230559
89042-302;Agua verde;Rua Gelasio Wosczak;-26.9146021;-49.1324258
89032-239;Agua verde;Rua General Osorio;-26.909049;-49.1246971
89032-240;Agua verde;Rua General Osorio;-26.909049;-49.1246971
89041-000;Agua verde;Rua General Osorio;-26.909049;-49.1246971
89041-001;Agua verde;Rua General Osorio;-26.909049;-49.1246971
89041-002;Agua verde;Rua General Osorio;-26.909049;-49.1246971
89041-003;Agua verde;Rua General Osorio;-26.909049;-49.1246971
89041-604;Agua verde;Rua General Osorio;-26.909049;-49.1246971
89041-605;Agua verde;Rua General Osorio;-26.909049;-49.1246971
89042-000;Agua verde;Rua General Osorio;-26.909049;-49.1246971
89042-001;Agua verde;Rua General Osorio;-26.909049;-49.1246971
89041-430;Agua verde;Rua Gervasio Franco;-26.9130248;-49.1146897
89042-380;Agua verde;Rua Gregorio da Silva;-26.9151881;-49.134015
89040-465;Agua verde;Rua Guabiruba;-26.9143672;-49.1272598
89042-200;Agua verde;Rua Guabiruba;-26.9143672;-49.1272598
89042-205;Agua verde;Rua Guabiruba;-26.9143672;-49.1272598
89042-327;Agua verde;Rua Guilherme Poerner;-26.9084141;-49.1503081
89037-330;Agua verde;Rua Gustavo Poepper;-26.9128431;-49.1051698
89042-130;Agua verde;Rua Helene Kertzendorff;-26.9098413;-49.1245313
89042-326;Agua verde;Rua Helene Ohf;-26.9074705;-49.1331238
89037-275;Agua verde;Rua Henrique Bembinetti;-26.9097422;-49.1089001
89042-252;Agua verde;Rua Henrique Kroger;-26.9118601;-49.1286922
89037-170;Agua verde;Rua Henrique Michels;-26.9130007;-49.0988874
89037-160;Agua verde;Rua Herbert Geiser;-26.9136137;-49.0955398
89042-278;Agua verde;Rua Herbert Isleb;-26.9142051;-49.1240184
89042-060;Agua verde;Rua Hermann Krueger;-26.9068286;-49.1284329
89037-130;Agua verde;Rua Hermann Muller Hering;-26.9118878;-49.0936612
89037-506;Agua verde;Rua Hermann Spernau;-26.9073283;-49.0978223
89037-136;Agua verde;Rua Hilario Piazera;-26.9122636;-49.0934685
89042-254;Agua verde;Rua Hildegard Fischer;-26.9120574;-49.1291178
89042-274;Agua verde;Rua Hildegardt Wandrey;-26.9136302;-49.1261729
89041-660;Agua verde;Rua Ibicare;-26.9087501;-49.1164354
89042-170;Agua verde;Rua Ida Treis;-26.911841;-49.1259576
89042-331;Agua verde;Rua Ignes Strauch;-26.9124067;-49.1357248
89042-240;Agua verde;Rua Ivo Garcia;-26.9111461;-49.1287556
89037-370;Agua verde;Rua Ivonete Westarb;-26.9111306;-49.1083691
89041-750;Agua verde;Rua Jacy da Silva;-26.9045918;-49.1245342
89042-230;Agua verde;Rua Joao Alfredo Rebelo;-26.9105756;-49.1291006
89036-570;Agua verde;Rua Joao Francisco Fermiano;-26.9138302;-49.1032996
89037-150;Agua verde;Rua Joao Manoel Estevao;-26.9121294;-49.0958429
89042-040;Agua verde;Rua Joaquim Moser;-26.9046582;-49.1275917
89041-540;Agua verde;Rua Joaquina Soares;-26.9104445;-49.1191786
89041-510;Agua verde;Rua Johann Doebeli;-26.9126117;-49.1125777
89042-299;Agua verde;Rua Johann Ohf;-26.9084099;-49.1317914
89042-300;Agua verde;Rua Johann Ohf;-26.9084099;-49.1317914
89046-115;Agua verde;Rua Johann Ohf;-26.9084099;-49.1317914
89046-116;Agua verde;Rua Johann Ohf;-26.9084099;-49.1317914
89042-304;Agua verde;Rua Jorge Roberto dos Passos;-26.9146705;-49.1334581
89037-110;Agua verde;Rua Jose Caetano Barni;-26.9121979;-49.0922272
89041-640;Agua verde;Rua Jose Marques Lins;-26.9108327;-49.1118848
89037-010;Agua verde;Rua Julio Baumgarten;-26.9054192;-49.0969936
89042-324;Agua verde;Rua Julio Kloth;-26.9086718;-49.1331366
89037-070;Agua verde;Rua Julio Rudiger Senior;-26.9122058;-49.099357
89037-230;Agua verde;Rua Lauro Braun;-26.9098103;-49.1056799
89036-540;Agua verde;Rua Leopoldo Gorges;-26.9136132;-49.1028242
89042-320;Agua verde;Rua Leopoldo Roters;-26.9116811;-49.1338383
89036-618;Agua verde;Rua Luiz Albani Junior;-26.913146;-49.0964696
89037-295;Agua verde;Rua Luiz Silveira da Veiga;-26.9104907;-49.111468
89037-132;Agua verde;Rua Luiz Vicente de Andrade;-26.9117577;-49.0941782
89041-720;Agua verde;Rua Marcelino Cardoso;-26.9063338;-49.1208936
89037-105;Agua verde;Rua Marechal Deodoro;-26.9187971;-49.0896995
89042-160;Agua verde;Rua Margarida Waldrich;-26.9110469;-49.1264176
89042-070;Agua verde;Rua Maria Krueger;-26.9068286;-49.1284329
89037-300;Agua verde;Rua Maria Popper;-26.9125385;-49.1046671
89042-346;Agua verde;Rua Maria Victorino de Mello;-26.9147015;-49.1365995
89037-430;Agua verde;Rua Martinha Eskelsen;-26.9062469;-49.1107166
89032-280;Agua verde;Rua Max Weise;-26.9054906;-49.1346702
89042-310;Agua verde;Rua Nelson Jose Busarello;-26.9096568;-49.130235
89037-420;Agua verde;Rua Nicolau Copernico;-26.9064489;-49.111879
89042-042;Agua verde;Rua Nicolau Linhares;-26.9061117;-49.1276014
89037-140;Agua verde;Rua Novo Hamburgo;-26.9119375;-49.0949695
89041-595;Agua verde;Rua Olga Nilita Felicio;-26.9092679;-49.1220522
89042-260;Agua verde;Rua Oscar Paulo;-26.9133226;-49.1279344
89037-250;Agua verde;Rua Otto Abry;-26.9085283;-49.1085997
89042-290;Agua verde;Rua Otto Wagner;-26.911304;-49.1270466
89042-332;Agua verde;Rua Paul Strauch;-26.9121567;-49.1351632
89037-402;Agua verde;Rua Paulo Krause;-26.9079744;-49.1109337
89037-240;Agua verde;Rua Paulo Rozanski;-26.9097428;-49.1068794
89037-030;Agua verde;Rua Paulo Schwarzer;-26.9087651;-49.0964411
89037-410;Agua verde;Rua Pedro Leicht;-26.9057299;-49.1095549
89037-180;Agua verde;Rua Peter Wagner;-26.9121602;-49.1003867
89036-620;Agua verde;Rua Petrolandia;-26.9129326;-49.0976404
89037-280;Agua verde;Rua Pirassununga;-26.9085427;-49.1095975
89041-098;Agua verde;Rua Poeta Mario Quintana;-26.9152249;-49.1045268
89037-060;Agua verde;Rua Presidente Getulio;-26.9111715;-49.0984204
89037-360;Agua verde;Rua Procopio Domingos Alexandre;-26.911589;-49.1077489
89037-234;Agua verde;Rua Professor Matheus Bragagnolo;-26.9077758;-49.1066837
89037-270;Agua verde;Rua Professor Trindade;-26.9078383;-49.1097263
89042-420;Agua verde;Rua Renata Vogel;-26.9224334;-49.1350631
89037-508;Agua verde;Rua Rodolfo Weckerle;-26.9075879;-49.0998925
89042-044;Agua verde;Rua Rodrigo Otavio;-26.905521;-49.1278589
89041-630;Agua verde;Rua Roland Krause;-26.9110555;-49.1123116
89037-350;Agua verde;Rua Romao Manoel Patricio;-26.9106104;-49.1076972
89036-542;Agua verde;Rua Rosa Musilo;-26.9120341;-49.1038227
89037-405;Agua verde;Rua Rudolf Roedel;-26.9015148;-49.1122971
89036-613;Agua verde;Rua Rudolfo Wolff Junior;-26.913533;-49.0973157
89036-616;Agua verde;Rua Rudolfo Wolff Junior;-26.913533;-49.0973157
89036-619;Agua verde;Rua Rudolfo Wolff Junior;-26.913533;-49.0973157
89041-560;Agua verde;Rua Ruth Norma Wanka;-26.9106933;-49.1199329
89037-385;Agua verde;Rua Sabia;-26.9123137;-49.1081647
89036-648;Agua verde;Rua Sao Cosme e Damiao;-26.9136792;-49.099656
89041-710;Agua verde;Rua Sophia Striethorst;-26.9076732;-49.1214207
89036-655;Agua verde;Rua Tenente Silvio Delmar Hollenbach;-26.9145072;-49.1005226
89042-048;Agua verde;Rua Teodoro Sampaio;-26.9052391;-49.1287221
89042-312;Agua verde;Rua Thiago Anzini;-26.9096568;-49.130235
89041-405;Agua verde;Rua Thiago Phelippe Kuenel;-26.912157;-49.1151792
89042-303;Agua verde;Rua Tina Kreutzfeld;-26.9147289;-49.1325089
89041-480;Agua verde;Rua Trombudo Central;-26.9135665;-49.1164143
89041-570;Agua verde;Rua Tubarao;-26.9119127;-49.1200608
89041-420;Agua verde;Rua Tupinamba;-26.9133067;-49.1151138
89042-050;Agua verde;Rua Tupiniquin;-26.904566;-49.1288729
89037-260;Agua verde;Rua Visconde de Taunay;-26.9096745;-49.1082562
89036-650;Agua verde;Rua Voluntario Christiano Mueller;-26.9139723;-49.100822
89041-610;Agua verde;Rua Waldemar Momm;-26.9110555;-49.1123116
89042-340;Agua verde;Rua Waldir Medeiros;-26.914426;-49.1367485
89037-220;Agua verde;Rua Wilhelm Eberhardt;-26.9106745;-49.10423
89042-055;Agua verde;Rua Xavantes;-26.904566;-49.1288729
89072-125;Badenfurt;Rua Adauto Zuave;-26.8787335;-49.1723949
89070-090;Badenfurt;Rua Adolf Puff;-26.8837399;-49.1238591
89070-460;Badenfurt;Rua Aleixo Nardelli;-26.8730867;-49.1322848
89070-750;Badenfurt;Rua Alex Steen;-26.8762851;-49.1374915
89072-206;Badenfurt;Rua Alfons Steen;-26.8882458;-49.1421925
89072-135;Badenfurt;Rua Alfredo Boehringer;-26.8715714;-49.1821423
89070-600;Badenfurt;Rua Alice Ferreira dos Santos;-26.8761947;-49.1320912
89072-210;Badenfurt;Rua Amalia Reiter;-26.8884712;-49.1401626
89072-240;Badenfurt;Rua Americo Vespucio;-26.8885095;-49.1449624
89072-280;Badenfurt;Rua Andorra;-26.8902247;-49.1538915
89070-605;Badenfurt;Rua Anna Felisbino;-26.877837;-49.1372596
89070-040;Badenfurt;Rua Arno Barth;-26.878037;-49.1217626
89072-200;Badenfurt;Rua Arnold Hemmer;-26.8816738;-49.1662501
89070-240;Badenfurt;Rua Arthur Kuhl;-26.8752438;-49.1238964
89070-630;Badenfurt;Rua Augusto Bressanini;-26.8765851;-49.1346625
89070-290;Badenfurt;Rua Augusto Henning;-26.8841665;-49.1322976
89070-270;Badenfurt;Rua Bernardino Jose de Oliveira;-26.8839224;-49.1332086
89074-607;Badenfurt;Rua Bernardo Ehlert;-26.8774739;-49.144728
89074-631;Badenfurt;Rua Bernardo Scheidemantel;-26.883853;-49.1464282
89074-630;Badenfurt;Rua Bertha Strutz;-26.8766971;-49.1469322
89070-110;Badenfurt;Rua Carl Muller;-26.8827377;-49.1251195
89070-430;Badenfurt;Rua Carlos Guenther;-26.8737963;-49.1332345
89070-260;Badenfurt;Rua Carlos Kretz;-26.8785426;-49.1382996
89072-260;Badenfurt;Rua Clara Alpen;-26.892549;-49.1495917
89072-070;Badenfurt;Rua Curt Link;-26.8818625;-49.1651758
89070-785;Badenfurt;Rua Dorli Dias;-26.8720729;-49.1347247
89072-214;Badenfurt;Rua Dorvalino de Souza;-26.8899215;-49.1403544
89070-247;Badenfurt;Rua Egon Sasse;-26.8787344;-49.1263935
89070-607;Badenfurt;Rua Elizabeth Schmitt Gouveia;-26.8773999;-49.1388734
89070-160;Badenfurt;Rua Elke Hansen;-26.8837821;-49.140302
89072-205;Badenfurt;Rua Emma Hemmer;-26.8878014;-49.1417491
89074-601;Badenfurt;Rua Enevaldo Lottin;-26.8774715;-49.1454321
89072-020;Badenfurt;Rua Erich Felippe Carlos Mueller;-26.88178;-49.1523546
89070-120;Badenfurt;Rua Erich Kopsch;-26.8861962;-49.125051
89070-615;Badenfurt;Rua Ernesto Joao Batista;-26.8760662;-49.1303049
89070-295;Badenfurt;Rua Francisco Julio de Oliveira;-26.8852969;-49.1339916
89070-410;Badenfurt;Rua Francisco Passold;-26.8749872;-49.1324023
89070-330;Badenfurt;Rua Franz Liszt;-26.8871659;-49.1317222
89070-770;Badenfurt;Rua Frida Kupas;-26.8721144;-49.1334105
89070-820;Badenfurt;Rua Fritz Kardauke;-26.8725732;-49.1301991
89070-606;Badenfurt;Rua Fritz Skoula;-26.8773997;-49.1379654
89072-030;Badenfurt;Rua Genesio Link;-26.8845039;-49.157327
89070-165;Badenfurt;Rua Geraldino Emilio da Rocha;-26.8791591;-49.1326135
89070-840;Badenfurt;Rua Germano Kuhlmann;-26.8691309;-49.1308093
89070-775;Badenfurt;Rua Germano Puff;-26.8720531;-49.1360332
89070-608;Badenfurt;Rua Gerson Valdir Bressanini;-26.877915;-49.1388675
89070-060;Badenfurt;Rua Goncalves Amancio da Silva;-26.8816501;-49.1214805
89072-050;Badenfurt;Rua Gregorio Link;-26.878568;-49.1631041
89070-000;Badenfurt;Rua Heinrich Hemmer;-26.8820467;-49.1224641
89070-083;Badenfurt;Rua Heinrich Hemmer;-26.8820467;-49.1224641
89070-272;Badenfurt;Rua Heinrich Hemmer;-26.8820467;-49.1224641
89070-020;Badenfurt;Rua Henriette Wilhelmine Karoline Barth;-26.8800746;-49.1208971
89070-450;Badenfurt;Rua Henrique Kretz;-26.8718519;-49.133152
89070-790;Badenfurt;Rua Henrique Schuster;-26.8716398;-49.1340881
89070-610;Badenfurt;Rua Henrique Schwambach;-26.8763113;-49.1313176
89070-131;Badenfurt;Rua Hilda Lana;-26.887756;-49.124493
89070-130;Badenfurt;Rua Hulda Karsten;-26.8853325;-49.1262651
89070-349;Badenfurt;Rua Irma Mette;-26.8843733;-49.1346904
89070-440;Badenfurt;Rua Itu;-26.8738245;-49.134357
89070-362;Badenfurt;Rua Izeta Salute Biz;-26.8865299;-49.1339489
89070-620;Badenfurt;Rua Joao Dalri Fritz;-26.8763217;-49.133039
89070-400;Badenfurt;Rua Johann Sachse;-26.8646743;-49.1243115
89070-280;Badenfurt;Rua Johannes Brahms;-26.8840498;-49.1317736
89070-730;Badenfurt;Rua Jorge Wagner;-26.8764793;-49.1408496
89070-709;Badenfurt;Rua Jose Colsani;-26.8794958;-49.1420502
89072-060;Badenfurt;Rua Jose Joao da Silva;-26.8794874;-49.1630702
89072-250;Badenfurt;Rua Julio Alpen;-26.892549;-49.1495917
89070-352;Badenfurt;Rua Leopoldo Becker;-26.8848999;-49.1358558
89072-040;Badenfurt;Rua Leopoldo Haerchen;-26.8794892;-49.157251
89070-360;Badenfurt;Rua Lindolfo Christmann;-26.8865299;-49.1339489
89070-760;Badenfurt;Rua Lorenz Kretz;-26.8732383;-49.1383293
89074-640;Badenfurt;Rua Maike Andresen Deeke;-26.8750416;-49.145067
89070-080;Badenfurt;Rua Margareth Bennertz;-26.8824738;-49.1235962
89070-660;Badenfurt;Rua Maria Geralda Paulo;-26.8767818;-49.1362709
89070-350;Badenfurt;Rua Mariano Guilherme Becker;-26.8848773;-49.1357885
89070-720;Badenfurt;Rua Mathilde Wagner;-26.8762482;-49.1386809
89070-030;Badenfurt;Rua Mauritania;-26.8830395;-49.1193152
89074-606;Badenfurt;Rua Minna Ehlert;-26.8790556;-49.1480282
89070-010;Badenfurt;Rua Monte Carlo;-26.8830545;-49.119176
89072-130;Badenfurt;Rua Nicolau Link;-26.8754852;-49.1801195
89070-305;Badenfurt;Rua Nicolau Ronchi;-26.8854251;-49.1313813
89070-230;Badenfurt;Rua Nicolaus Barth;-26.8764044;-49.1216283
89070-611;Badenfurt;Rua Olindio Pellense;-26.8769124;-49.1313446
89072-080;Badenfurt;Rua Oscar Joao Rausch;-26.8788068;-49.1686064
89074-635;Badenfurt;Rua Osmar Krieser;-26.8761936;-49.1465046
89070-300;Badenfurt;Rua Pastor Werner Andresen;-26.8849163;-49.131847
89070-740;Badenfurt;Rua Paulina Wagner;-26.8759197;-49.1376944
89070-250;Badenfurt;Rua Pedro Jose Koch;-26.8742127;-49.1240105
89070-005;Badenfurt;Rua Piracema;-26.8892395;-49.1267642
89070-830;Badenfurt;Rua Ricardo Kupas;-26.869632;-49.1302304
89070-670;Badenfurt;Rua Ricardo Wagner;-26.8759348;-49.1367399
89074-636;Badenfurt;Rua Richard Frahm;-26.8761386;-49.148452
89070-780;Badenfurt;Rua Rosa Puff;-26.8717312;-49.1354123
89070-351;Badenfurt;Rua Selma Becker;-26.8838878;-49.1349692
89072-230;Badenfurt;Rua Sido Reiter;-26.8898434;-49.1410994
89072-120;Badenfurt;Rua Tekla Seibt;-26.8777598;-49.1712382
89072-220;Badenfurt;Rua Tenente Frederico Apolinario Goncalves;-26.8895441;-49.1410169
89070-310;Badenfurt;Rua Thea Andresen;-26.8859668;-49.1342479
89072-010;Badenfurt;Rua Theodoro Nuss;-26.8839255;-49.1455451
89070-420;Badenfurt;Rua Treze de Junho;-26.8739675;-49.1303395
89070-070;Badenfurt;Rua Vicente Antonio Marcos;-26.8835085;-49.1228409
89070-710;Badenfurt;Rua Villa Lobos;-26.8791172;-49.1409793
89070-050;Badenfurt;Rua Waltraud Voigt;-26.8794376;-49.1223111
89072-043;Badenfurt;Rua Wanda Zils;-26.8816208;-49.1596206
89070-700;Badenfurt;Rua Werner Duwe;-26.8504419;-49.1519382
89070-758;Badenfurt;Rua Werner Duwe;-26.8504419;-49.1519382
89074-000;Badenfurt;Rua Werner Duwe;-26.8504419;-49.1519382
89074-001;Badenfurt;Rua Werner Duwe;-26.8504419;-49.1519382
89074-178;Badenfurt;Rua Werner Duwe;-26.8504419;-49.1519382
89012-240;Boa vista;Rua Adolfo Tallmann;-26.9008338;-49.069055
89012-320;Boa vista;Rua Antonio Quirino Waldrich;-26.9001584;-49.0692056
89012-204;Boa vista;Rua Azomar Branco;-26.9019818;-49.0675887
89012-201;Boa vista;Rua Carlos Rischbieter;-26.9077427;-49.0732069
89012-310;Boa vista;Rua Estacio dos Santos;-26.9009196;-49.0673919
89012-300;Boa vista;Rua Frederico Deeke;-26.898796;-49.0702705
89012-280;Boa vista;Rua Geraldo Joao da Silva;-26.8996944;-49.0698874
89012-360;Boa vista;Rua Guido Kaestner Senior;-26.8999524;-49.0642471
89012-340;Boa vista;Rua Henrique Krohberger;-26.9004161;-49.065246
89012-375;Boa vista;Rua Henrique Watson;-26.8995434;-49.0649897
89012-260;Boa vista;Rua Joao Goncalves;-26.9009704;-49.0697306
89012-380;Boa vista;Rua Luiz Probst;-26.8956272;-49.0617119
89012-395;Boa vista;Rua Otto Berner;-26.8991278;-49.0757865
89012-370;Boa vista;Rua Otto Stutzer;-26.8991499;-49.0657197
89012-250;Boa vista;Rua Rio dos Cedros;-26.9014725;-49.0680293
89012-390;Boa vista;Rua Walter Berner;-26.8990647;-49.072288
89012-090;Boa vista;Rua Xavantina;-26.8996661;-49.0760308
89010-670;Bom retiro;Rua Alexander Flemming;-26.9253977;-49.0742822
89010-680;Bom retiro;Rua Augusto Otte;-26.9259373;-49.074553
89010-640;Bom retiro;Rua Belem;-26.9245876;-49.0732495
89010-694;Bom retiro;Rua Bruno Hering;-26.9203198;-49.0878388
89010-692;Bom retiro;Rua Carijos;-26.9262849;-49.0790766
89010-530;Bom retiro;Rua Cuiaba;-26.9244674;-49.0688883
89010-510;Bom retiro;Rua dos Inconfidentes;-26.9252207;-49.06549
89010-506;Bom retiro;Rua Floriano Peixoto;-26.9221084;-49.0635103
89010-540;Bom retiro;Rua Francisco Knoch;-26.9236277;-49.07057
89010-635;Bom retiro;Rua Frei Ernesto Emmendoerfer;-26.9274178;-49.0720385
89010-610;Bom retiro;Rua Gertrud Gross Hering;-26.9263117;-49.0688807
89010-600;Bom retiro;Rua Hermann Hering;-26.9259164;-49.0683484
89010-675;Bom retiro;Rua Hermann Hering;-26.9259164;-49.0683484
89010-560;Bom retiro;Rua Klara Hering;-26.927666;-49.0672341
89010-660;Bom retiro;Rua Osvaldo Berndt;-26.9257462;-49.0732301
89010-690;Bom retiro;Rua Palhoca;-26.9278895;-49.0770355
89010-685;Bom retiro;Rua Porto Alegre;-26.9286972;-49.073623
89010-695;Bom retiro;Rua Recife;-26.9270629;-49.0792381
89010-550;Bom retiro;Rua Richard Holetz;-26.9248411;-49.0695099
89010-625;Bom retiro;Rua Sebastian Fischer Senior;-26.9244698;-49.0724784
89010-620;Bom retiro;Rua Teresina;-26.9245074;-49.0722203
89010-630;Bom retiro;Rua Tiradentes;-26.9271631;-49.0705345
89010-520;Bom retiro;Rua Victor Hering;-26.9243759;-49.0653864
89010-650;Bom retiro;Rua Voluntarios da Patria;-26.924804;-49.0745102
89015-010;Centro;Alameda Duque de Caxias;-26.9219796;-49.0579703
89010-015;Centro;Alameda Rio Branco;-26.9249098;-49.0611169
89010-016;Centro;Alameda Rio Branco;-26.9249098;-49.0611169
89010-300;Centro;Alameda Rio Branco;-26.9249098;-49.0611169
89010-301;Centro;Alameda Rio Branco;-26.9249098;-49.0611169
89010-100;Centro;Avenida Presidente Castelo Branco;-26.9215177;-49.061926
89010-101;Centro;Avenida Presidente Castelo Branco;-26.9215177;-49.061926
89036-008;Centro;Largo Hermann Weise;-26.9143668;-49.07521757911603
89015-005;Centro;Passeio Doutor Blumenau;-26.9225896;-49.0569729
89010-008;Centro;Praca Doutor Blumenau;-26.9218742;-49.0611683
89010-150;Centro;Praca Victor Konder;-26.9140912;-49.0696188
89010-000;Centro;Rua 15 de Novembro;-26.9211104;-49.0577836
